0.75128,0.76097,0.74846
0.99873,0.96077,0.78313
0.76297,0.76868,0.71044
0.83335,0.87644,0.88473
0.7699,0.81151,0.82011
0.74693,0.78786,0.77535
0.69474,0.73522,0.72193
0.73961,0.78438,0.80799
0.8556,0.87687,0.71123
0.71322,0.76125,0.75643
0.74561,0.80668,0.69157
0.83919,0.87534,0.72916
0.67793,0.71133,0.68247
0.7165,0.75893,0.74054
0.87932,0.8708,0.75387
